anio_acci,nro_acci,fecha,desc_dia,fecha_aprox,hora_aprox,desc_ruta,km,cant_participantes,desc_participante,calle_avenida_km,total,heridos_leves,heridos_graves,heridos_gravisimos,ilesos,fallecidos,sin_datos,posicion_XY,desc_tipo_via,desc_ruta_ori,desc_loc,desc_dpto,desc_tipo_calzada,desc_tipo_banquina,desc_unidad_regional,desc_lugar_calzada,desc_zona,desc_prioridad,desc_estado_semaforo,desc_lugar_via,desc_estado_via,desc_estado_visibilidad,desc_luminosidad,desc_estado_clima,desc_tipo_colision,desc_tipo_atropello,desc_tipo_hecho,desc_pres_calzada,desc_senializacion,desc_separacion_via,desc_restriccion,forma_geocod,calle_lista,numero_calles,calles_osm,lat,lon,index_right,gid,fna,gna,nam,in1,fdc,sag
2014,883,2014-01-04,Sabado,0.0,16:30:00,,0.0,2,"Moto/Ciclomotor,Moto/Ciclomotor",Rodriguez Y Coulin,2,1,0,0,0,0,1,,Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,POINT (-60.670141 -32.98801799999999),"['Rodríguez', 'Coulin']",2,Rodríguez de Escobedo; Coulin,-32.98801799999999,-60.670141,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,884,2014-01-03,Viernes,0.0,17:30:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Av. Corrientes Y Biedma,2,1,0,0,1,0,0,,Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,POINT (-60.6511938 -32.9806414),"['Corrientes', 'Coronel Biedma']",2,Corrientes; Coronel Biedma,-32.9806414,-60.6511938,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,886,2014-01-03,Viernes,0.0,12:00:00,,0.0,2,"Peatón,Taxi/Remis",Dr.Rivas Y Av. Corrientes,2,1,0,0,0,0,1,,Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,S/D,Atropello,Ninguna,Faltante,Ninguna,Sin restricción,POINT (-60.6517384 -32.98292569999999),"['Doctor Francisco Riva', 'Corrientes']",2,Doctor Francisco Riva; Corrientes,-32.98292569999999,-60.6517384,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,887,2014-01-03,Viernes,0.0,10:30:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Pte.Roca Y Av. Pellegrini,2,1,0,0,1,0,0,,Calle,,ROSARIO,Rosario,Asfalto,S/D,II,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,Diurna,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,POINT (-60.6478283 -32.95605889999999),"['Roca', 'Pellegrini']",2,Presidente Roca; Avenida Carlos Pellegrini,-32.95605889999999,-60.6478283,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,888,2014-01-03,Viernes,0.0,13:30:00,,0.0,2,"Automóvil,Camión",Garay Y Balcarce,2,1,0,0,1,0,0,,Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,POINT (-60.658983600000006 -32.972044499999996),"['Garay', 'Balcarce']",2,Juan de Garay; Balcarce,-32.9720445,-60.658983600000006,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,889,2014-01-04,Sabado,0.0,20:00:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Av. Corrientes Y Viamonte,2,1,0,0,1,0,0,,Calle,,ROSARIO,Rosario,Asfalto,S/D,II,Dentro,Urbana,S/D,S/D,Intersección,S/D,S/D,Nocturna,S/D,S/D,S/D,Colisión,S/D,S/D,Barrera de hormigón,S/D,POINT (-60.6471065 -32.96460619999999),"['Corrientes', 'Viamonte']",2,Corrientes; Viamonte,-32.96460619999999,-60.6471065,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,890,2014-01-02,Jueves,0.0,16:15:00,,0.0,3,"Automóvil,Taxi/Remis,Peatón",Rodriguez Y Uruguay,3,3,0,0,0,0,0,,Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,"De alcance,Lateral,Múltiple",S/D,"Colisión,Atropello",Ninguna,Faltante,Ninguna,Sin restricción,POINT (-60.6663837 -32.973112099999994),"['Rodríguez', 'Uruguay']",2,Rodríguez de Escobedo; Uruguay,-32.973112099999994,-60.6663837,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,891,2014-01-01,Miercoles,0.0,13:15:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Bv. Segui Y Italia,2,1,0,0,1,0,0,,Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,POINT (-60.6560807 -32.977334),"['Bulevar Juan Francisco Seguí', 'Italia']",2,Bulevar Juan Francisco Seguí; Italia,-32.977334,-60.6560807,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,892,2014-01-05,Domingo,0.0,,,0.0,2,"Taxi/Remis,Automóvil",Sarmiento Y Viamonte,3,1,0,0,2,0,0,,Calle,,ROSARIO,Rosario,Asfalto,S/D,II,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,POINT (-60.6429037 -32.9653524),"['Sarmiento', 'Viamonte']",2,Sarmiento; Viamonte,-32.9653524,-60.6429037,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,894,2014-01-05,Domingo,0.0,07:30:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Av. Pellegrini 1700,3,0,1,0,2,0,0,,Avenida,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,Funciona,Recta,S/D,S/D,Diurna,S/D,S/D,S/D,Colisión,S/D,Vertical,S/D,S/D,"-32.9557099, -60.6490875",['Pellegrini 1700'],1,Pellegrini 1700,-32.9557099,-60.6490875,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,895,2014-01-02,Jueves,0.0,13:30:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Av. Battle y Ordoñez Y Ayacucho,2,1,0,0,1,0,0,,Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Semáforo,Funciona,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,S/D,S/D,Ninguna,Sin restricción,POINT (-60.6358011 -33.008555699999995),"['Avenida Battle y Ordoñez', 'Ayacucho']",2,Avenida Battle y Ordoñez; Ayacucho,-33.008555699999995,-60.6358011,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,898,2014-01-02,Jueves,0.0,22:40:00,,0.0,2,"Automóvil,Automóvil",Av. Ntra.Sra.del Rosario Y Av. Castro Barros,6,4,0,0,2,0,0,,Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Semáforo,Intermitente,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,S/D,S/D,Ninguna,Sin restricción,POINT (-60.6295565 -32.9993333),"['Nuestra Señora del Rosario', 'Castro Barros']",2,Puente Nuestra Señora del Rosario; Avenida Pedro de Castro Barros,-32.9993333,-60.6295565,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,900,2014-01-06,Lunes,0.0,07:40:00,,0.0,2,"Pickup/Utilitario,Moto/Ciclomotor",Italia Y Cerrito,3,2,0,0,1,0,0,,Calle,,ROSARIO,Rosario,Asfalto,S/D,II,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,Diurna,S/D,S/D,S/D,Colisión,S/D,Faltante,S/D,S/D,POINT (-60.65174940000001 -32.9601244),"['Italia', 'Cerrito']",2,Italia; Cerrito,-32.9601244,-60.65174940000001,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,901,2014-01-06,Lunes,0.0,12:30:00,,0.0,2,"Moto/Ciclomotor,Pickup/Utilitario",Bv. 27 De Febrero Y Dorrego,2,1,0,0,1,0,0,,Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,Funciona,Intersección,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,Vertical,S/D,S/D,POINT (-60.654544 -32.965619399999994),"['27 de Febrero', 'Dorrego']",2,Bulevar 27 de Febrero; Manuel Dorrego,-32.965619399999994,-60.654544,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,902,2014-01-10,Viernes,0.0,,,0.0,2,"Moto/Ciclomotor,Automóvil",Av. Arijon Y Ayacucho,3,2,0,0,1,0,0,,Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Semáforo,Funciona,Intersección,Bueno,Buena,S/D,Buen Tiempo,Lateral,S/D,Colisión,S/D,S/D,Línea divisoria pintada,Sin restricción,POINT (-60.6360487 -33.00266679999999),"['Avenida Manuel Arijón', 'Ayacucho']",2,Avenida Manuel Arijón; Ayacucho,-33.00266679999999,-60.6360487,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,903,2014-01-07,Martes,0.0,01:00:00,,0.0,2,"Taxi/Remis,Moto/Ciclomotor",Bv. 27 De Febrero Y Entre Rios,2,1,0,0,1,0,0,,Avenida,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,Intermitente,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Colisión,S/D,Vertical,S/D,S/D,POINT (-60.64626885000001 -32.967096450000014),"['27 de Febrero', 'Entre Ríos']",2,Bulevar 27 de Febrero; Entre Ríos,-32.967096450000014,-60.64626885000001,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,904,2014-01-01,Miercoles,0.0,15:00:00,,0.0,2,"Automóvil,Moto/Ciclomotor",San Martin Y Pasco,2,1,0,0,1,0,0,,Avenida,,ROSARIO,Rosario,Asfalto,S/D,II,Dentro,Urbana,S/D,S/D,Intersección,S/D,S/D,Diurna,S/D,S/D,S/D,Colisión,S/D,Faltante,S/D,S/D,POINT (-60.64001 -32.959838399999995),"['San Martin', 'Pasco']",2,José de San Martín; Pasco,-32.959838399999995,-60.64001,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,905,2014-01-07,Martes,0.0,,,0.0,2,"Automóvil,Moto/Ciclomotor",Virasoro Y Pte.Roca,2,1,0,0,1,0,0,,Calle,,ROSARIO,Rosario,Asfalto,S/D,II,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,POINT (-60.6510234 -32.9686915),"['Virasoro', 'Roca']",2,Benjamín Virasoro; Presidente Roca,-32.9686915,-60.6510234,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,906,2014-01-02,Jueves,0.0,09:00:00,,0.0,2,"Automóvil,Automóvil",Paraguay Y Virasoro,2,1,0,0,1,0,0,,Calle,,ROSARIO,Rosario,Asfalto,S/D,II,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,Diurna,S/D,S/D,S/D,Colisión,S/D,S/D,Barrera de hormigón,S/D,POINT (-60.64965960000001 -32.9689509),"['Paraguay', 'Virasoro']",2,Paraguay; Benjamín Virasoro,-32.9689509,-60.64965960000001,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,907,2014-01-09,Jueves,0.0,17:30:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Paraguay Y Amenabar,3,2,0,0,1,0,0,,Calle,,ROSARIO,Rosario,Asfalto,S/D,II,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,Diurna,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,POINT (-60.65023029999999 -32.97121039999999),"['Paraguay', 'Amenabar']",2,Paraguay; José de Amenábar,-32.97121039999999,-60.65023029999999,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,908,2014-01-09,Jueves,0.0,17:00:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Paraguay Y Galvez,3,2,0,0,1,0,0,,Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,Diurna,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,POINT (-60.64936409999999 -32.9677811),"['Paraguay', 'Galvez']",2,Paraguay; José Gálvez,-32.9677811,-60.64936409999999,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,909,2014-01-11,Sabado,0.0,00:20:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Bv. 27 De Febrero Y Sarmiento,2,1,0,0,1,0,0,,Avenida,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,Nocturna,S/D,S/D,S/D,Colisión,S/D,Vertical,S/D,S/D,POINT (-60.6434697 -32.96759605),"['27 de Febrero', 'Sarmiento']",2,Bulevar 27 de Febrero; Sarmiento,-32.96759605,-60.6434697,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,911,2014-01-13,Lunes,0.0,10:30:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Ocampo 1300,2,0,1,0,1,0,0,,Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,Recta,S/D,S/D,Diurna,S/D,De alcance,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.9659373, -60.645754",['Ocampo 1300'],1,Ocampo 1300,-32.9659373,-60.645754,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,912,2014-01-10,Viernes,0.0,19:15:00,,0.0,2,"Taxi/Remis,Automóvil",Bv. 27 De Febrero Y Entre Rios,2,1,0,0,1,0,0,,Avenida,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,Funciona,Intersección,S/D,S/D,Atardecer,S/D,De alcance,S/D,Colisión,S/D,Vertical,S/D,S/D,POINT (-60.64626885000001 -32.967096450000014),"['27 de Febrero', 'Entre Ríos']",2,Bulevar 27 de Febrero; Entre Ríos,-32.967096450000014,-60.64626885000001,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,913,2014-01-13,Lunes,0.0,,,0.0,2,"Automóvil,Bicicleta",Av. Francia Y Cerrito,2,1,0,0,1,0,0,,Avenida,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,S/D,S/D,S/D,S/D,Atropello,S/D,S/D,S/D,S/D,POINT (-60.669415650000005 -32.9569882),"['Avenida Francia', 'Cerrito']",2,Avenida Francia; Cerrito,-32.9569882,-60.669415650000005,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,914,2014-01-13,Lunes,0.0,11:40:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Dorrego Y Rueda,2,1,0,0,1,0,0,,Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,Diurna,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,POINT (-60.65542609999999 -32.9690992),"['Dorrego', 'Rueda']",2,Manuel Dorrego; Rueda,-32.9690992,-60.65542609999999,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,915,2014-01-14,Martes,0.0,,,0.0,2,"Automóvil,Moto/Ciclomotor",Av. Corrientes Y Ituzaingo,3,2,0,0,1,0,0,,Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,POINT (-60.6459293 -32.959987399999996),"['Corrientes', 'Ituzaingó']",2,Corrientes; Ituzaingó,-32.9599874,-60.6459293,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,916,2014-01-03,Viernes,0.0,,,0.0,2,"Moto/Ciclomotor,Automóvil",INTENDENTE MORCILLO Y VALVO,2,1,0,0,1,0,0,,Calle,,ROSARIO,Rosario,Asfalto,S/D,II,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,POINT (-60.662917 -32.95488319999999),"['Avenida Intendente Morcillo', 'Lovalvo']",2,Avenida Intendente Morcillo; Avenida J. Lovalvo,-32.95488319999999,-60.662917,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,924,2014-02-17,Lunes,0.0,19:30:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Cafferata Y 24 De Setiembre,3,2,0,0,1,0,0,,Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Atardecer,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Cordón divisorio,Sin restricción,POINT (-60.6794707 -32.974370099999994),"['Cafferata', '24 de Septiembre']",2,Cafferata; 24 de Septiembre,-32.974370099999994,-60.6794707,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,925,2014-02-27,Jueves,0.0,22:00:00,,0.0,2,"Peatón,Automóvil",Bv. Segui Y Pte.Roca,2,1,0,0,1,0,0,,Avenida,,ROSARIO,Rosario,S/D,S/D,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,S/D,S/D,Atropello,Ninguna,Faltante,Ninguna,Sin restricción,POINT (-60.653334750000006 -32.97782885),"['Bulevar Juan Francisco Seguí', 'Roca']",2,Bulevar Juan Francisco Seguí; Presidente Roca,-32.97782885,-60.653334750000006,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,926,2014-02-03,Lunes,0.0,04:00:00,,0.0,2,"Moto/Ciclomotor,Otros",Mitre Y Juan Canals,2,1,0,0,0,0,1,,Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,S/D,S/D,Ninguna,Sin restricción,POINT (-60.6503964 -32.989158200000006),"['Mitre', 'Juan Canals']",2,Bartolomé Mitre; Juan Canals,-32.989158200000006,-60.6503964,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,927,2014-02-26,Miercoles,0.0,12:40:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Av. Corrientes Y Uruguay,2,1,0,0,1,0,0,,Calle,,ROSARIO,Rosario,S/D,S/D,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,POINT (-60.650026 -32.976060399999994),"['Corrientes', 'Uruguay']",2,Corrientes; Uruguay,-32.976060399999994,-60.650026,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,929,2014-02-04,Martes,0.0,11:30:00,,0.0,2,"Moto/Ciclomotor,Pickup/Utilitario",Av. Corrientes Y Garibaldi,2,1,0,0,1,0,0,,Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,S/D,S/D,Ninguna,Sin restricción,POINT (-60.6523162 -32.98523470000001),"['Corrientes', 'José Garibaldi']",2,Corrientes; José Garibaldi,-32.98523470000001,-60.6523162,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,930,2014-02-05,Miercoles,0.0,17:30:00,,0.0,2,"Automóvil,Bicicleta",Bv. Segui Y Santiago,2,1,0,0,1,0,0,,Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,S/D,Atropello,Ninguna,Faltante,Ninguna,Sin restricción,POINT (-60.66421355000001 -32.97588705),"['Bulevar Juan Francisco Seguí', 'Santiago']",2,Bulevar Juan Francisco Seguí; Santiago,-32.97588705,-60.66421355000001,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,931,2014-02-10,Lunes,0.0,17:00:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Biedma Y Chacabuco,2,1,0,0,1,0,0,,Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Marca Vial,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Vertical,Línea divisoria pintada,Sin restricción,POINT (-60.631575500000004 -32.98412449999999),"['Coronel Biedma', 'Chacabuco']",2,Coronel Biedma; Chacabuco,-32.98412449999999,-60.6315755,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,932,2014-02-06,Jueves,0.0,07:30:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Av. Corrientes Y Dean Funes,3,1,0,0,2,0,0,,Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,POINT (-60.649731900000006 -32.97490649999999),"['Corrientes', 'Deán Gregorio Funes']",2,Corrientes; Deán Gregorio Funes,-32.97490649999999,-60.649731900000006,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,933,2014-02-05,Miercoles,0.0,15:10:00,,0.0,2,"Automóvil,Automóvil",Bv. Oroño Y Av. Jorge Cura,2,1,0,0,1,0,0,,Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,POINT (-60.6603234 -32.971199399999996),"['Bulevar Nicasio Oroño', 'Avenida Jorge Cura']",2,Bulevar Nicasio Oroño; Avenida Jorge Cura,-32.9711994,-60.6603234,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,934,2014-02-09,Domingo,0.0,22:30:00,,0.0,2,"Peatón,Moto/Ciclomotor",Ayacucho Y Gaboto,2,1,0,0,1,0,0,,Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Marca Vial,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,S/D,S/D,Atropello,Ninguna,Vertical,Línea divisoria pintada,Sin restricción,POINT (-60.633682699999994 -32.975366199999996),"['Ayacucho', 'Gaboto']",2,Ayacucho; Gaboto,-32.9753662,-60.6336827,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,935,2014-02-25,Martes,0.0,17:12:00,,0.0,2,"Automóvil,Moto/Ciclomotor",San Martin Y Garibaldi,3,2,0,0,1,0,0,,Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,S/D,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,POINT (-60.645777800000005 -32.986383249999996),"['San Martin', 'José Garibaldi']",2,José de San Martín; José Garibaldi,-32.98638325,-60.645777800000005,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,936,2014-02-05,Miercoles,0.0,19:50:00,,0.0,2,"Pickup/Utilitario,Moto/Ciclomotor",Alvear Y Pte.Quintana,3,2,0,0,1,0,0,,Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,POINT (-60.6637239 -32.9795759),"['Alvear', 'Quintana']",2,"('Alvear', 'Presidente Quintana')",-32.9795759,-60.6637239,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,937,2014-02-08,Sabado,0.0,02:00:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Bv. Avellaneda Y Bv. Segui,3,2,0,0,1,0,0,,Avenida,,ROSARIO,Rosario,Asfalto,Pavimento,II,Dentro,Urbana,Marca Vial,Funciona,Intersección,Bueno,Buena,"Nocturna,Con luz artificial",Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Vertical,Cordón divisorio,Sin restricción,POINT (-60.6873526625 -32.9717476875),"['Avellaneda', 'Bulevar Juan Francisco Seguí']",2,Bulevar Nicolás Avellaneda; Bulevar Juan Francisco Seguí,-32.9717476875,-60.6873526625,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2014,938,2014-02-24,Lunes,0.0,17:20:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Bv. Oroño Y Bv. Segui,2,1,0,0,1,0,0,,Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,POINT (-60.661523700000004 -32.976367025),"['Bulevar Nicasio Oroño', 'Bulevar Juan Francisco Seguí']",2,Bulevar Nicasio Oroño; Bulevar Juan Francisco Seguí,-32.976367025,-60.6615237,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
